WP_011587801_1	COG0012
NP_240022_1	COG0012
WP_010911110_1	COG0012
WP_001218732_1	COG0012
WP_010994898_1	COG0012
WP_010872577_1	COG0012
WP_011232946_1	COG0012
WP_011160558_1	COG0012
WP_011276870_1	COG0012
WP_011197064_1	COG0012
WP_011249461_1	COG0012
WP_011386694_1	COG0012
WP_005815179_1	COG0012
WP_011411826_1	COG0012
WP_015894083_1	COG0012
WP_002840521_1	COG0012
WP_012461726_1	COG0012
WP_012397790_1	COG0012
WP_012682697_1	COG0012
WP_012082080_1	COG0012
WP_011980340_1	COG0012
WP_011930336_1	COG0012
WP_012172670_1	COG0012
WP_015912447_1	COG0012
WP_003966585_1	COG0012
WP_012267878_1	COG0012
WP_012573294_1	COG0012
WP_003625000_1	COG0012
WP_013007206_1	COG0012
WP_014568989_1	COG0012
NP_812028_1	COG0012
WP_004958040_1	COG0012
WP_011222925_1	COG0012
WP_010900175_1	COG0012
WP_010917267_1	COG0012
WP_010978424_1	COG0012
WP_011067878_1	COG0012
NP_600255_1	COG0012
NP_682377_1	COG0012
NP_926179_1	COG0012
WP_011130526_1	COG0012
WP_011171066_1	COG0012
WP_011282888_1	COG0012
YP_204145_2	COG0012
WP_010935856_1	COG0012
WP_011046566_1	COG0012
YP_194657_1	COG0012
YP_402892_1	COG0012
WP_011412815_1	COG0012
YP_234035_1	COG0012
WP_011277512_1	COG0012
WP_011280171_1	COG0012
WP_011044320_1	COG0012
WP_011290920_1	COG0012
WP_011289458_1	COG0012
WP_011243279_1	COG0012
WP_011407032_1	COG0012
WP_011369816_1	COG0012
WP_011550539_1	COG0012
WP_011310903_1	COG0012
WP_005860429_1	COG0012
WP_011342979_1	COG0012
WP_004514571_1	COG0012
WP_011395642_1	COG0012
WP_011414091_1	COG0012
WP_011646925_1	COG0012
YP_428829_1	COG0012
YP_431302_1	COG0012
WP_011451307_1	COG0012
WP_011452433_1	COG0012
WP_011452281_1	COG0012
WP_011520477_1	COG0012
WP_003451384_1	COG0012
WP_041584541_1	COG0012
WP_011449575_1	COG0012
WP_011456699_1	COG0012
WP_041790388_1	COG0012
WP_012080974_1	COG0012
WP_011489950_1	COG0012
WP_011469730_1	COG0012
WP_048811541_1	COG0012
WP_011499981_1	COG0012
WP_003284806_1	COG0012
WP_011482081_1	COG0012
WP_011511497_1	COG0012
WP_011738545_1	COG0012
WP_011541914_1	COG0012
WP_011523998_1	COG0012
WP_011585599_1	COG0012
WP_011565151_1	COG0012
WP_011575350_1	COG0012
WP_011581493_1	COG0012
WP_011610980_1	COG0012
WP_011633018_1	COG0012
WP_002816650_1	COG0012
WP_011597970_1	COG0012
WP_011640585_1	COG0012
WP_011642695_1	COG0012
WP_011628037_1	COG0012
WP_011712502_1	COG0012
WP_011682468_1	COG0012
WP_026005753_1	COG0012
WP_011700802_1	COG0012
YP_889468_1	COG0012
WP_041835076_1	COG0012
WP_011734688_1	COG0012
WP_011738398_1	COG0012
WP_011744307_1	COG0012
WP_011821728_1	COG0012
WP_011754546_1	COG0012
WP_011769313_1	COG0012
WP_012031609_1	COG0012
WP_011808268_1	COG0012
WP_011813785_1	COG0012
WP_011830742_1	COG0012
WP_011832999_1	COG0012
WP_003517212_1	COG0012
WP_002910443_1	COG0012
WP_011901988_1	COG0012
WP_011917240_1	COG0012
WP_011921215_1	COG0012
WP_012024533_1	COG0012
WP_011956061_1	COG0012
WP_011952231_1	COG0012
WP_003669674_1	COG0012
WP_012064014_1	COG0012
WP_011996392_1	COG0012
WP_012523412_1	COG0012
WP_012071274_1	COG0012
WP_012084535_1	COG0012
WP_010659615_1	COG0012
WP_012111175_1	COG0012
WP_012389083_1	COG0012
WP_041575534_1	COG0012
WP_012003014_1	COG0012
WP_012123505_1	COG0012
WP_020458506_1	COG0012
WP_012163091_1	COG0012
WP_012177631_1	COG0012
WP_012184187_1	COG0012
WP_048062560_1	COG0012
WP_012395917_1	COG0012
WP_012173571_1	COG0012
WP_041570973_1	COG0012
WP_012208883_1	COG0012
WP_012203464_1	COG0012
WP_012200496_1	COG0012
WP_041633992_1	COG0012
WP_041684472_1	COG0012
WP_012576319_1	COG0012
WP_012282125_1	COG0012
WP_012486318_1	COG0012
WP_011608660_1	COG0012
WP_008804380_1	COG0012
WP_011260041_1	COG0012
WP_012310021_1	COG0012
WP_048809972_1	COG0012
WP_012345308_1	COG0012
WP_012383185_1	COG0012
WP_012373646_1	COG0012
WP_012375905_1	COG0012
WP_012448272_1	COG0012
WP_012449295_1	COG0012
WP_012412577_1	COG0012
WP_012414384_1	COG0012
WP_012419498_1	COG0012
WP_012663268_1	COG0012
WP_015903249_1	COG0012
WP_014485005_1	COG0012
WP_015924050_1	COG0012
WP_012500227_1	COG0012
WP_012472567_1	COG0012
WP_012742285_1	COG0012
WP_012506341_1	COG0012
WP_012507271_1	COG0012
WP_012513558_1	COG0012
WP_012608999_1	COG0012
WP_012543860_1	COG0012
WP_012547349_1	COG0012
YP_002248740_1	COG0012
WP_041670067_1	COG0012
WP_012695834_1	COG0012
WP_012702660_1	COG0012
WP_004101667_1	COG0012
WP_012223788_1	COG0012
WP_009567059_1	COG0012
WP_012674007_1	COG0012
WP_012676695_1	COG0012
WP_015922741_1	COG0012
WP_015902419_1	COG0012
WP_012590648_1	COG0012
WP_004308362_1	COG0012
WP_010787277_1	COG0012
WP_012610271_1	COG0012
WP_015942079_1	COG0012
WP_012616999_1	COG0012
WP_043794686_1	COG0012
WP_015924140_1	COG0012
WP_015929443_1	COG0012
WP_015935487_1	COG0012
WP_015909532_1	COG0012
WP_015910195_1	COG0012
WP_012673126_1	COG0012
WP_015897178_1	COG0012
WP_012840923_1	COG0012
WP_003598135_1	COG0012
WP_012848252_1	COG0012
WP_015818863_1	COG0012
WP_015879371_1	COG0012
WP_015881605_1	COG0012
WP_015814218_1	COG0012
WP_029248320_1	COG0012
WP_012805652_1	COG0012
WP_012783361_1	COG0012
WP_083769183_1	COG0012
WP_012744741_1	COG0012
YP_003155676_1	COG0012
WP_013072146_1	COG0012
WP_013442812_1	COG0012
WP_015826603_1	COG0012
WP_012781479_1	COG0012
WP_015778744_1	COG0012
WP_015787425_1	COG0012
WP_012799297_1	COG0012
WP_015769359_1	COG0012
WP_015779955_1	COG0012
WP_015762301_1	COG0012
WP_015763761_1	COG0012
WP_012791357_1	COG0012
WP_015796817_1	COG0012
WP_041288140_1	COG0012
WP_012800557_1	COG0012
WP_015777977_1	COG0012
WP_041327803_1	COG0012
WP_015767204_1	COG0012
WP_012954988_1	COG0012
WP_015759011_1	COG0012
WP_012808282_1	COG0012
WP_012817597_1	COG0012
WP_015760374_1	COG0012
WP_015751824_1	COG0012
WP_012923130_1	COG0012
WP_015749476_1	COG0012
WP_012851464_1	COG0012
WP_012862081_1	COG0012
WP_013047061_1	COG0012
WP_013020723_1	COG0012
WP_012858478_1	COG0012
WP_015738593_1	COG0012
WP_014545371_1	COG0012
WP_013034779_1	COG0012
WP_012824043_1	COG0012
WP_012830037_1	COG0012
WP_012842548_1	COG0012
WP_012894849_1	COG0012
YP_003317050_1	COG0012
WP_012867611_1	COG0012
WP_012863896_1	COG0012
WP_012877719_1	COG0012
WP_041399233_1	COG0012
WP_012875787_1	COG0012
WP_012953529_1	COG0012
WP_012909923_1	COG0012
WP_012993444_1	COG0012
WP_012937313_1	COG0012
WP_012943143_1	COG0012
WP_012944132_1	COG0012
WP_012947235_1	COG0012
WP_013025517_1	COG0012
WP_012970142_1	COG0012
WP_012964708_1	COG0012
YP_003612096_1	COG0012
WP_012992636_1	COG0012
WP_004216385_1	COG0012
WP_004216626_1	COG0012
WP_012995486_1	COG0012
WP_008081978_1	COG0012
WP_004041500_1	COG0012
WP_004044771_1	COG0012
WP_013030476_1	COG0012
WP_013009427_1	COG0012
WP_013036671_1	COG0012
WP_013047836_1	COG0012
WP_013043344_1	COG0012
WP_013064510_1	COG0012
WP_011188027_1	COG0012
WP_011238155_1	COG0012
WP_011322558_1	COG0012
WP_011322985_1	COG0012
WP_011872266_1	COG0012
WP_004157297_1	COG0012
NP_438555_1	COG0012
WP_009885916_1	COG0012
NP_109714_1	COG0012
WP_011179121_1	COG0012
WP_011506820_1	COG0012
WP_011709363_1	COG0012
WP_009950251_1	COG0012
WP_012034914_1	COG0012
YP_001253965_1	COG0012
WP_012239948_1	COG0012
WP_012250886_1	COG0012
YP_001702008_1	COG0012
WP_012299681_1	COG0012
WP_012358875_1	COG0012
WP_004242658_1	COG0012
WP_005408193_1	COG0012
WP_013060527_1	COG0012
WP_013040106_1	COG0012
YP_144451_1	COG0012
WP_064496963_1	COG0012
NP_355190_2	COG0012
WP_013109922_1	COG0012
WP_013157162_1	COG0012
WP_013130199_1	COG0012
WP_013162753_1	COG0012
WP_013127699_1	COG0012
WP_013134853_1	COG0012
WP_013107895_1	COG0012
WP_013170685_1	COG0012
WP_013175291_1	COG0012
WP_013179022_1	COG0012
WP_013143902_1	COG0012
WP_013103128_1	COG0012
NP_712510_1	COG0012
WP_013124315_1	COG0012
WP_013133290_1	COG0012
WP_041941779_1	COG0012
WP_013138021_1	COG0012
WP_041304527_1	COG0012
WP_013167273_1	COG0012
WP_013121797_1	COG0012
WP_013148791_1	COG0012
WP_003071057_1	COG0012
WP_013218795_1	COG0012
WP_013236009_1	COG0012
WP_013251082_1	COG0012
WP_014927642_1	COG0012
WP_013259749_1	COG0012
WP_013255610_1	COG0012
WP_013270081_1	COG0012
WP_013275454_1	COG0012
WP_013279255_1	COG0012
WP_013267000_1	COG0012
WP_013281260_1	COG0012
WP_013288480_1	COG0012
WP_013292572_1	COG0012
WP_015423164_1	COG0012
WP_015424112_1	COG0012
NP_716810_1	COG0012
WP_013317999_1	COG0012
WP_013325049_1	COG0012
WP_013327042_1	COG0012
WP_014730765_1	COG0012
WP_013330290_1	COG0012
WP_013336318_1	COG0012
WP_013346340_1	COG0012
WP_013379996_1	COG0012
WP_009887309_1	COG0012
WP_013300887_1	COG0012
WP_015480081_1	COG0012
WP_015025844_1	COG0012
WP_013960507_1	COG0012
WP_015496050_1	COG0012
YP_003985810_1	COG0012
WP_005594589_1	COG0012
WP_014262245_1	COG0012
WP_013397539_1	COG0012
WP_013383277_1	COG0012
WP_012962954_1	COG0012
WP_013373455_1	COG0012
WP_002612052_1	COG0012
WP_013387962_1	COG0012
WP_013628038_1	COG0012
WP_013396183_1	COG0012
WP_013419361_1	COG0012
WP_013413240_1	COG0012
WP_013410138_1	COG0012
WP_013406837_1	COG0012
WP_014949009_1	COG0012
WP_006054269_1	COG0012
WP_006054417_1	COG0012
WP_013478654_1	COG0012
WP_013593309_1	COG0012
WP_013514249_1	COG0012
WP_013515857_1	COG0012
WP_013505372_1	COG0012
WP_013486025_1	COG0012
WP_013657345_1	COG0012
WP_013579697_1	COG0012
WP_013867715_1	COG0012
WP_013499150_1	COG0012
WP_010616312_1	COG0012
WP_013445663_1	COG0012
WP_013450270_1	COG0012
WP_013455011_1	COG0012
WP_013460427_1	COG0012
WP_013458527_1	COG0012
WP_013493500_1	COG0012
WP_013496421_1	COG0012
WP_013522123_1	COG0012
WP_013537591_1	COG0012
WP_013554465_1	COG0012
WP_013552885_1	COG0012
WP_013564929_1	COG0012
WP_013575599_1	COG0012
WP_013598413_1	COG0012
WP_013610581_1	COG0012
WP_013626340_1	COG0012
WP_013633131_1	COG0012
WP_013638318_1	COG0012
WP_013643628_1	COG0012
WP_013651932_1	COG0012
WP_013666392_1	COG0012
WP_013669818_1	COG0012
WP_013682525_1	COG0012
WP_043023994_1	COG0012
WP_041862352_1	COG0012
WP_013706023_1	COG0012
WP_013706944_1	COG0012
WP_013708152_1	COG0012
WP_013703189_1	COG0012
NP_220972_1	COG0012
YP_010648_1	COG0012
WP_011159888_1	COG0012
WP_003722138_1	COG0012
NP_302304_1	COG0012
WP_010901315_1	COG0012
WP_010868642_1	COG0012
NP_215628_1	COG0012
NP_466301_1	COG0012
NP_797116_2	COG0012
NP_866557_1	COG0012
WP_011139211_1	COG0012
WP_011146309_1	COG0012
WP_011165101_1	COG0012
WP_011219490_1	COG0012
WP_013187713_1	COG0012
WP_011379954_1	COG0012
WP_005317022_1	COG0012
WP_013362118_1	COG0012
WP_013188959_1	COG0012
WP_013195249_1	COG0012
WP_013673163_1	COG0012
WP_013249685_1	COG0012
WP_013331630_1	COG0012
WP_008414776_1	COG0012
WP_008415688_1	COG0012
WP_013349581_1	COG0012
WP_013560851_1	COG0012
WP_013586117_1	COG0012
WP_011942413_1	COG0012
NP_629212_1	COG0012
WP_011746681_1	COG0012
WP_011321290_1	COG0012
WP_013735808_1	COG0012
WP_013719830_1	COG0012
WP_013722924_1	COG0012
WP_013743192_1	COG0012
WP_013746502_1	COG0012
WP_014245917_1	COG0012
WP_013871019_1	COG0012
WP_007991630_1	COG0012
WP_013751795_1	COG0012
WP_013755643_1	COG0012
WP_013772060_1	COG0012
WP_013768426_1	COG0012
WP_013775625_1	COG0012
WP_013777704_1	COG0012
WP_013777948_1	COG0012
WP_013780046_1	COG0012
WP_013808181_1	COG0012
WP_013798568_1	COG0012
WP_013818590_1	COG0012
WP_013835913_1	COG0012
WP_013841577_1	COG0012
WP_013838091_1	COG0012
WP_041675716_1	COG0012
YP_004593528_1	COG0012
WP_013909097_1	COG0012
WP_013879718_1	COG0012
WP_013881732_1	COG0012
WP_013907566_1	COG0012
WP_013897481_1	COG0012
WP_012564318_1	COG0012
WP_013886919_1	COG0012
WP_013958126_1	COG0012
WP_013951493_1	COG0012
WP_006846110_1	COG0012
WP_041695566_1	COG0012
WP_014751915_1	COG0012
WP_013997537_1	COG0012
WP_013229781_1	COG0012
WP_014004598_1	COG0012
WP_014018208_1	COG0012
WP_014488544_1	COG0012
WP_014027394_1	COG0012
WP_005224277_1	COG0012
WP_014034372_1	COG0012
WP_014051169_1	COG0012
WP_014051204_1	COG0012
WP_014079181_1	COG0012
WP_014099861_1	COG0012
WP_014102496_1	COG0012
WP_007139959_1	COG0012
WP_007141800_1	COG0012
WP_015256616_1	COG0012
WP_014779003_1	COG0012
WP_009015353_1	COG0012
WP_014131340_1	COG0012
WP_015447076_1	COG0012
WP_005575913_1	COG0012
WP_005578020_1	COG0012
WP_006524278_1	COG0012
WP_014163662_1	COG0012
WP_014161397_1	COG0012
WP_014451783_1	COG0012
WP_014587885_1	COG0012
WP_014187776_1	COG0012
WP_007314062_1	COG0012
WP_014236142_1	COG0012
WP_014271298_1	COG0012
WP_014203661_1	COG0012
WP_013944104_1	COG0012
WP_014556291_1	COG0012
WP_014216064_1	COG0012
WP_014224773_1	COG0012
WP_014402089_1	COG0012
WP_015248688_1	COG0012
WP_015249108_1	COG0012
WP_014680617_1	COG0012
WP_007358980_1	COG0012
WP_014291725_1	COG0012
WP_008588526_1	COG0012
WP_014217501_1	COG0012
WP_014354187_1	COG0012
WP_014356374_1	COG0012
WP_015693293_1	COG0012
WP_014988021_1	COG0012
WP_006342269_1	COG0012
WP_052883198_1	COG0012
WP_013946567_1	COG0012
WP_014620999_1	COG0012
WP_014295985_1	COG0012
WP_014400380_1	COG0012
WP_014562024_1	COG0012
WP_004919376_1	COG0012
WP_005968457_1	COG0012
WP_014705730_1	COG0012
WP_002441044_1	COG0012
WP_009517784_1	COG0012
WP_014743825_1	COG0012
WP_048162937_1	COG0012
WP_014768987_1	COG0012
WP_009598048_1	COG0012
WP_014783472_1	COG0012
WP_014772917_1	COG0012
WP_014786983_1	COG0012
WP_014790337_1	COG0012
WP_014799470_1	COG0012
WP_041948746_1	COG0012
WP_014807465_1	COG0012
WP_083846640_1	COG0012
WP_014137873_1	COG0012
WP_003774278_1	COG0012
WP_005805997_1	COG0012
WP_013865208_1	COG0012
WP_014822352_1	COG0012
WP_007954749_1	COG0012
WP_002264633_1	COG0012
WP_014847610_1	COG0012
WP_014857015_1	COG0012
WP_014433703_1	COG0012
WP_008453712_1	COG0012
WP_014863479_1	COG0012
WP_014088406_1	COG0012
WP_014118805_1	COG0012
WP_014374743_1	COG0012
WP_014425750_1	COG0012
WP_014435836_1	COG0012
WP_014430357_1	COG0012
WP_014452901_1	COG0012
WP_014492013_1	COG0012
WP_014416182_1	COG0012
WP_014645362_1	COG0012
WP_014420697_1	COG0012
WP_004237332_1	COG0012
WP_014888149_1	COG0012
WP_014909858_1	COG0012
WP_014938907_1	COG0012
WP_009207623_1	COG0012
WP_014961327_1	COG0012
WP_014967431_1	COG0012
WP_007090082_1	COG0012
WP_017377913_1	COG0012
WP_017457133_1	COG0012
WP_014892547_1	COG0012
WP_014934718_1	COG0012
WP_015047213_1	COG0012
WP_015044999_1	COG0012
WP_015050935_1	COG0012
WP_015053869_1	COG0012
WP_014739131_1	COG0012
WP_014956287_1	COG0012
WP_015011108_1	COG0012
WP_015069789_1	COG0012
WP_007284278_1	COG0012
WP_043327419_1	COG0012
WP_015130868_1	COG0012
WP_015135159_1	COG0012
WP_015122490_1	COG0012
WP_015144718_1	COG0012
WP_015173491_1	COG0012
WP_015163959_1	COG0012
WP_015153611_1	COG0012
WP_015174550_1	COG0012
WP_015205043_1	COG0012
WP_015183797_1	COG0012
WP_015187117_1	COG0012
WP_015230699_1	COG0012
WP_015226377_1	COG0012
WP_015220828_1	COG0012
WP_015215391_1	COG0012
WP_015232141_1	COG0012
WP_010051886_1	COG0012
WP_015087741_1	COG0012
WP_016353808_1	COG0012
WP_015259422_1	COG0012
WP_015266327_1	COG0012
WP_015273039_1	COG0012
WP_015280529_1	COG0012
WP_015285287_1	COG0012
WP_015311924_1	COG0012
WP_015328194_1	COG0012
WP_015323561_1	COG0012
WP_015321171_1	COG0012
WP_015322796_1	COG0012
WP_041311872_1	COG0012
WP_011526229_1	COG0012
WP_015358759_1	COG0012
WP_015363316_1	COG0012
WP_003642429_1	COG0012
WP_000524667_1	COG0012
WP_015396071_1	COG0012
WP_015403865_1	COG0012
WP_015432161_1	COG0012
WP_015434339_1	COG0012
WP_048164027_1	COG0012
WP_015486001_1	COG0012
WP_013975646_1	COG0012
WP_004863554_1	COG0012
WP_005620482_1	COG0012
WP_006249875_1	COG0012
WP_015641802_1	COG0012
WP_015637749_1	COG0012
WP_016338570_1	COG0012
WP_020445255_1	COG0012
WP_020446379_1	COG0012
WP_020449225_1	COG0012
WP_020915415_1	COG0012
WP_016390974_1	COG0012
WP_052885521_1	COG0012
WP_013857965_1	COG0012
WP_021012498_1	COG0012
WP_008523857_1	COG0012
WP_008526551_1	COG0012
WP_021755413_1	COG0012
WP_022771924_1	COG0012
WP_022739613_1	COG0012
WP_023026246_1	COG0012
WP_084298516_1	COG0012
WP_024564179_1	COG0012
WP_023469852_1	COG0012
WP_024269219_1	COG0012
WP_024091411_1	COG0012
WP_024098355_1	COG0012
WP_025278567_1	COG0012
WP_025302489_1	COG0012
WP_023793106_1	COG0012
WP_025392078_1	COG0012
WP_049952771_1	COG0012
WP_049953297_1	COG0012
WP_024910972_1	COG0012
WP_025411971_1	COG0012
WP_025354531_1	COG0012
WP_025439558_1	COG0012
WP_044001503_1	COG0012
WP_025208943_1	COG0012
WP_023594011_1	COG0012
WP_025310796_1	COG0012
WP_025801837_1	COG0012
WP_025435346_1	COG0012
WP_025315897_1	COG0012
WP_025331329_1	COG0012
WP_010881573_1	COG0012
WP_025296379_1	COG0012
WP_043684531_1	COG0012
WP_038560904_1	COG0012
WP_038641169_1	COG0012
WP_034788804_1	COG0012
WP_075053963_1	COG0012
WP_075054572_1	COG0012
WP_038502788_1	COG0012
WP_038652455_1	COG0012
WP_026428365_1	COG0012
WP_025226554_1	COG0012
WP_025227177_1	COG0012
WP_038562617_1	COG0012
WP_038567166_1	COG0012
WP_048165268_1	COG0012
WP_088871893_1	COG0012
WP_038538619_1	COG0012
WP_038588328_1	COG0012
WP_053232194_1	COG0012
WP_014992102_1	COG0012
WP_038465352_1	COG0012
WP_038499150_1	COG0012
WP_013774654_1	COG0012
WP_044578215_1	COG0012
WP_038467688_1	COG0012
WP_043083475_1	COG0012
WP_038482359_1	COG0012
WP_038681058_1	COG0012
WP_048090690_1	COG0012
WP_041953636_1	COG0012
WP_048111293_1	COG0012
WP_039326798_1	COG0012
WP_039104892_1	COG0012
WP_048105113_1	COG0012
WP_048106085_1	COG0012
WP_039004013_1	COG0012
WP_039125178_1	COG0012
WP_039812937_1	COG0012
WP_043869021_1	COG0012
WP_040199653_1	COG0012
WP_045368186_1	COG0012
WP_041069453_1	COG0012
WP_041069347_1	COG0012
WP_041100793_1	COG0012
WP_045474422_1	COG0012
WP_041063051_1	COG0012
WP_045475642_1	COG0012
WP_045530350_1	COG0012
WP_041891712_1	COG0012
WP_027691661_1	COG0012
WP_044618422_1	COG0012
WP_044636283_1	COG0012
WP_044638736_1	COG0012
WP_045075054_1	COG0012
WP_045750721_1	COG0012
WP_010845667_1	COG0012
WP_102029581_1	COG0012
WP_045090568_1	COG0012
WP_045098634_1	COG0012
WP_045087396_1	COG0012
WP_045111856_1	COG0012
WP_048187712_1	COG0012
WP_048188600_1	COG0012
WP_009461081_1	COG0012
WP_046007909_1	COG0012
WP_046020132_1	COG0012
WP_014148614_1	COG0012
WP_046297521_1	COG0012
WP_046328994_1	COG0012
WP_013995445_1	COG0012
WP_046312856_1	COG0012
WP_062625853_1	COG0012
WP_046479239_1	COG0012
WP_004387866_1	COG0012
WP_046788964_1	COG0012
WP_046861345_1	COG0012
WP_046902555_1	COG0012
WP_047012933_1	COG0012
WP_050048044_1	COG0012
WP_047196381_1	COG0012
WP_052881682_1	COG0012
WP_047370559_1	COG0012
WP_047781207_1	COG0012
WP_047854687_1	COG0012
WP_052571505_1	COG0012
WP_006290329_1	COG0012
WP_040590535_1	COG0012
WP_048532516_1	COG0012
WP_049638014_1	COG0012
WP_049726218_1	COG0012
WP_050432086_1	COG0012
WP_050347907_1	COG0012
WP_052594604_1	COG0012
WP_050694421_1	COG0012
WP_050727017_1	COG0012
WP_053099792_1	COG0012
WP_019400337_1	COG0012
WP_053551431_1	COG0012
WP_053819459_1	COG0012
WP_053961568_1	COG0012
WP_054288591_1	COG0012
WP_010237964_1	COG0012
WP_062151423_1	COG0012
WP_054539690_1	COG0012
WP_068446428_1	COG0012
WP_053404060_1	COG0012
WP_062545008_1	COG0012
WP_054723831_1	COG0012
WP_014199815_1	COG0012
WP_062100831_1	COG0012
WP_055037877_1	COG0012
WP_055045400_1	COG0012
WP_062405998_1	COG0012
WP_055410960_1	COG0012
WP_055732283_1	COG0012
WP_062054303_1	COG0012
WP_061975230_1	COG0012
WP_057954208_1	COG0012
WP_058020970_1	COG0012
WP_033116939_1	COG0012
WP_082636131_1	COG0012
WP_003850882_1	COG0012
WP_062478567_1	COG0012
WP_058718678_1	COG0012
WP_058885157_1	COG0012
WP_058936472_1	COG0012
WP_050474988_1	COG0012
WP_032125707_1	COG0012
WP_067859303_1	COG0012
WP_032611353_1	COG0012
WP_066283789_1	COG0012
WP_067228223_1	COG0012
WP_068205719_1	COG0012
WP_055243506_1	COG0012
WP_068135218_1	COG0012
WP_068550049_1	COG0012
WP_062165517_1	COG0012
WP_068513901_1	COG0012
WP_062247663_1	COG0012
WP_005503643_1	COG0012
WP_066073371_1	COG0012
WP_066046861_1	COG0012
WP_066502566_1	COG0012
WP_068015737_1	COG0012
WP_066918438_1	COG0012
WP_046457746_1	COG0012
WP_062384133_1	COG0012
WP_067204112_1	COG0012
WP_000506572_1	COG0012
WP_067548584_1	COG0012
WP_067959400_1	COG0012
WP_075095233_1	COG0012
WP_066134169_1	COG0012
WP_066791178_1	COG0012
WP_110171710_1	COG0012
WP_066810035_1	COG0012
WP_066399536_1	COG0012
WP_067648400_1	COG0012
WP_063464696_1	COG0012
WP_042460538_1	COG0012
WP_066663430_1	COG0012
WP_066401141_1	COG0012
WP_027351251_1	COG0012
WP_064330765_1	COG0012
WP_067277552_1	COG0012
WP_067474722_1	COG0012
WP_012422007_1	COG0012
WP_067874916_1	COG0012
WP_066844157_1	COG0012
WP_068352125_1	COG0012
WP_068616688_1	COG0012
WP_065248693_1	COG0012
WP_066599136_1	COG0012
WP_066206744_1	COG0012
WP_066641655_1	COG0012
WP_008590332_1	COG0012
WP_066104807_1	COG0012
WP_006830559_1	COG0012
WP_065535675_1	COG0012
WP_068961398_1	COG0012
WP_068827097_1	COG0012
WP_068803775_1	COG0012
